dynamism,urgency,scale,cost,travel_time,tardiness,over_time,is_valid,scenario_id,random_seed,repetition,comp_time,num_vehicles,num_orders,num_reauctions,num_unsuc_reauctions,num_failed_reauctions
0.2,20,5.0,168297.04646666665,17837.157366666666,137655.7391,12804.15,true,0.20-20-5.00-0,7919,0,9083629,50,600,0,0,0
0.2,20,5.0,186491.3156,18051.869616666667,154927.91265,13511.533333333333,true,0.20-20-5.00-1,7919,0,10532934,50,600,0,0,0
0.2,20,5.0,163194.19854999997,17438.75465,133347.27723333333,12408.166666666666,true,0.20-20-5.00-2,7919,0,10420514,50,600,0,0,0
0.2,20,5.0,146355.2799833333,16023.019566666666,118844.32708333334,11487.933333333332,true,0.20-20-5.00-3,7919,0,9407840,50,600,0,0,0
0.2,20,5.0,148970.9615,16359.273516666666,121306.60465,11305.083333333334,true,0.20-20-5.00-4,7919,0,9415626,50,600,0,0,0
