dynamism,urgency,scale,cost,travel_time,tardiness,over_time,is_valid,scenario_id,random_seed,repetition,comp_time,num_vehicles,num_orders,num_reauctions,num_unsuc_reauctions,num_failed_reauctions
0.5,20,5.0,37422.103616666674,8499.094233333333,25285.209383333335,3637.8,true,0.50-20-5.00-0,7919,0,5187127,50,600,0,0,0
0.5,20,5.0,31362.23963333333,8246.423433333333,19884.432866666666,3231.383333333333,true,0.50-20-5.00-1,7919,0,4769035,50,600,0,0,0
0.5,20,5.0,35916.75641666666,8524.90465,23795.951766666665,3595.9,true,0.50-20-5.00-2,7919,0,3964987,50,600,0,0,0
0.5,20,5.0,33953.8682,8225.950316666667,22538.43455,3189.483333333333,true,0.50-20-5.00-3,7919,0,5155064,50,600,0,0,0
0.5,20,5.0,38141.807499999995,8578.486216666666,25868.004616666665,3695.3166666666666,true,0.50-20-5.00-4,7919,0,5609827,50,600,0,0,0
