dynamism,urgency,scale,cost,travel_time,tardiness,over_time,is_valid,scenario_id,random_seed,repetition,comp_time,num_vehicles,num_orders,num_reauctions,num_unsuc_reauctions,num_failed_reauctions
0.2,20,0.5,29990.186500000003,3761.0105,23028.276,3200.9,true,0.20-20-0.50-1,123,0,1373077,5,60,0,0,0
0.2,20,0.5,25027.948300000004,2662.306633333333,20169.525,2196.116666666667,true,0.20-20-0.50-0,123,0,1438539,5,60,0,0,0
