dynamism,urgency,scale,cost,travel_time,tardiness,over_time,is_valid,scenario_id,random_seed,repetition,comp_time,num_vehicles,num_orders,num_reauctions,num_unsuc_reauctions,num_failed_reauctions
0.5,20,5.0,157802.09103333333,17129.7034,128754.1043,11918.283333333333,true,0.50-20-5.00-0,7919,0,11322067,50,600,0,0,0
0.5,20,5.0,152731.04825,17116.1758,123947.33911666667,11667.533333333333,true,0.50-20-5.00-1,7919,0,11439598,50,600,0,0,0
0.5,20,5.0,172602.2957,17761.746633333332,142292.14906666667,12548.4,true,0.50-20-5.00-2,7919,0,11176372,50,600,0,0,0
0.5,20,5.0,151725.13188333335,17037.984266666666,123107.31428333334,11579.833333333334,true,0.50-20-5.00-3,7919,0,12045681,50,600,0,0,0
0.5,20,5.0,160195.08241666664,17439.330133333333,130480.10228333333,12275.65,true,0.50-20-5.00-4,7919,0,11687342,50,600,0,0,0
