dynamism,urgency,scale,cost,travel_time,tardiness,over_time,is_valid,scenario_id,random_seed,repetition,comp_time,num_vehicles,num_orders,num_reauctions,num_unsuc_reauctions,num_failed_reauctions
0.2,20,5.0,87201.58698333334,13368.3034,65917.53358333334,7915.75,true,0.20-20-5.00-3,7919,0,5313454,50,600,0,0,0
0.2,20,5.0,92575.55388333334,13477.401566666667,70927.55231666667,8170.6,true,0.20-20-5.00-9,7919,0,5146206,50,600,0,0,0
0.5,20,5.0,86317.75505,13179.860216666666,65191.04483333333,7946.85,true,0.50-20-5.00-5,7919,0,4623912,50,600,0,0,0
0.8,20,5.0,87741.517,13510.7937,66147.93996666667,8082.783333333334,true,0.80-20-5.00-1,7919,0,6140021,50,600,0,0,0
0.8,20,5.0,94012.03135,14055.186,71311.96201666667,8644.883333333333,true,0.80-20-5.00-7,7919,0,5941646,50,600,0,0,0
