dynamism,urgency,scale,cost,travel_time,tardiness,over_time,is_valid,scenario_id,random_seed,repetition,comp_time,num_vehicles,num_orders,num_reauctions,num_unsuc_reauctions,num_failed_reauctions
0.5,20,5.0,2952512.74635,14220.40735,291892.0589,19371.75,true,0.50-20-5.00-1,7919,0,20362554,50,600,0,0,0
0.2,20,5.0,3572084.3436666667,12016.4105,353985.7299833333,20210.633333333335,true,0.20-20-5.00-5,7919,0,21010338,50,600,0,0,0
0.5,20,5.0,2405791.9658666663,9256.4597,238224.28561666666,14292.65,true,0.50-20-5.00-7,7919,0,19460061,50,600,0,0,0
0.8,20,5.0,1659836.6090166664,11971.213516666667,163556.48455,12300.55,true,0.80-20-5.00-3,7919,0,19721029,50,600,0,0,0
0.8,20,5.0,2049825.3117666668,12080.7936,202291.17348333335,14832.783333333333,true,0.80-20-5.00-9,7919,0,22123171,50,600,0,0,0
