dynamism,urgency,scale,cost,travel_time,tardiness,over_time,is_valid,scenario_id,random_seed,repetition,comp_time,num_vehicles,num_orders,num_reauctions,num_unsuc_reauctions,num_failed_reauctions
dynamism,urgency,scale,cost,travel_time,tardiness,over_time,is_valid,scenario_id,random_seed,repetition,comp_time,num_vehicles,num_orders,num_reauctions,num_unsuc_reauctions,num_failed_reauctions
0.2,20,5.0,-1,-1,-1,-1,false,0.20-20-5.00-9,7919,0,-1,50,600,-1,-1,-1
0.2,20,5.0,-1,-1,-1,-1,false,0.20-20-5.00-3,7919,0,-1,50,600,-1,-1,-1
0.2,20,5.0,88940.62713333333,12018.971483333333,69318.42231666666,7603.233333333334,true,0.20-20-5.00-3,7919,0,8234846,50,600,0,0,0
0.2,20,5.0,93103.66481666666,12319.139266666667,72999.89221666666,7784.633333333333,true,0.20-20-5.00-9,7919,0,8783323,50,600,0,0,0
0.5,20,5.0,58730.41175,11448.0202,41077.89155,6204.5,true,0.50-20-5.00-5,7919,0,7525367,50,600,0,0,0
0.8,20,5.0,83203.61168333334,12517.458966666667,63462.76938333333,7223.383333333333,true,0.80-20-5.00-1,7919,0,8944943,50,600,0,0,0
0.8,20,5.0,77701.00536666666,12532.920933333333,57816.3511,7351.733333333334,true,0.80-20-5.00-7,7919,0,9454381,50,600,0,0,0
