dynamism,urgency,scale,cost,travel_time,tardiness,over_time,is_valid,scenario_id,random_seed,repetition,comp_time,num_vehicles,num_orders,num_reauctions,num_unsuc_reauctions,num_failed_reauctions
0.8,20,5.0,110351.03786666665,14981.324833333334,85720.6797,9649.033333333333,true,0.80-20-5.00-2,7919,0,5366817,50,600,0,0,0
0.8,20,5.0,103141.90366666667,14361.767966666666,79900.00236666667,8880.133333333333,true,0.80-20-5.00-3,7919,0,5698040,50,600,0,0,0
0.8,20,5.0,112978.22841666668,15038.380466666667,88182.49795,9757.35,true,0.80-20-5.00-0,7919,0,6396807,50,600,0,0,0
0.8,20,5.0,107845.10911666666,15118.851233333333,83016.67455,9709.583333333334,true,0.80-20-5.00-1,7919,0,6409358,50,600,0,0,0
0.8,20,5.0,101703.97785000001,14450.0812,78247.72998333334,9006.166666666666,true,0.80-20-5.00-4,7919,0,6504624,50,600,0,0,0
