dynamism,urgency,scale,cost,travel_time,tardiness,over_time,is_valid,scenario_id,random_seed,repetition,comp_time,num_vehicles,num_orders,num_reauctions,num_unsuc_reauctions,num_failed_reauctions
0.2,20,5.0,295793.518,10515.014283333334,268289.38705,16989.116666666665,true,0.20-20-5.00-6,7919,0,18554305,50,600,0,0,0
0.2,20,5.0,333570.32899999997,7479.190983333333,309460.78801666666,16630.35,true,0.20-20-5.00-5,7919,0,19805799,50,600,0,0,0
0.2,20,5.0,327713.08555,7760.549283333334,303419.1696,16533.366666666665,true,0.20-20-5.00-7,7919,0,19768782,50,600,0,0,0
0.2,20,5.0,327690.57660000003,7678.875316666667,304027.76795,15983.933333333332,true,0.20-20-5.00-8,7919,0,20432921,50,600,0,0,0
0.2,20,5.0,283203.94893333333,7619.0365,261290.01243333332,14294.9,true,0.20-20-5.00-9,7919,0,17241002,50,600,0,0,0
