dynamism,urgency,scale,cost,travel_time,tardiness,over_time,is_valid,scenario_id,random_seed,repetition,comp_time,num_vehicles,num_orders,num_reauctions,num_unsuc_reauctions,num_failed_reauctions
0.2,20,5.0,215692.74928333334,9861.439016666667,193190.7436,12640.566666666668,true,0.20-20-5.00-4,7919,0,18392677,50,600,0,0,0
0.5,20,5.0,277056.6256833333,12858.218833333332,246869.65685,17328.75,true,0.50-20-5.00-0,7919,0,18569977,50,600,0,0,0
0.5,20,5.0,320200.6373333334,12455.496616666667,289228.4907166667,18516.65,true,0.50-20-5.00-6,7919,0,19645295,50,600,0,0,0
0.8,20,5.0,225538.14503333333,13526.908633333333,196492.36973333333,15518.866666666667,true,0.80-20-5.00-2,7919,0,17483804,50,600,0,0,0
0.8,20,5.0,246640.96476666667,11142.43485,220532.44658333334,14966.083333333334,true,0.80-20-5.00-8,7919,0,17779938,50,600,0,0,0
