dynamism,urgency,scale,cost,travel_time,tardiness,over_time,is_valid,scenario_id,random_seed,repetition,comp_time,num_vehicles,num_orders,num_reauctions,num_unsuc_reauctions,num_failed_reauctions
0.2,20,5.0,262892.4174,10119.35335,237912.79738333332,14860.266666666666,true,0.20-20-5.00-2,7919,0,20261723,50,600,0,0,0
0.2,20,5.0,282925.5884666667,10395.352466666667,256688.46933333334,15841.766666666666,true,0.20-20-5.00-8,7919,0,21158714,50,600,0,0,0
0.5,20,5.0,314650.29015,8970.830433333333,289106.4097166667,16573.05,true,0.50-20-5.00-4,7919,0,21473968,50,600,0,0,0
0.8,20,5.0,237107.12159999998,13573.978466666667,208418.49313333334,15114.65,true,0.80-20-5.00-0,7919,0,19260113,50,600,0,0,0
0.8,20,5.0,223537.16476666668,11542.407483333332,198324.67395,13670.083333333334,true,0.80-20-5.00-6,7919,0,19914646,50,600,0,0,0
