dynamism,urgency,scale,cost,travel_time,tardiness,over_time,is_valid,scenario_id,random_seed,repetition,comp_time,num_vehicles,num_orders,num_reauctions,num_unsuc_reauctions,num_failed_reauctions
0.2,20,5.0,230857.61548333333,8998.2639,208630.08491666667,13229.266666666666,true,0.20-20-5.00-0,7919,0,18175974,50,600,0,0,0
0.2,20,5.0,247429.58635,8320.1748,225657.11155,13452.3,true,0.20-20-5.00-6,7919,0,16833388,50,600,0,0,0
0.5,20,5.0,313107.96041666664,7719.692866666666,289564.5008833333,15823.766666666666,true,0.50-20-5.00-2,7919,0,19692467,50,600,0,0,0
0.5,20,5.0,276210.52253333334,7849.84025,254159.01561666667,14201.666666666666,true,0.50-20-5.00-8,7919,0,18308495,50,600,0,0,0
0.8,20,5.0,165916.8407,10862.608716666668,143424.51531666666,11629.716666666667,true,0.80-20-5.00-4,7919,0,16356365,50,600,0,0,0
