dynamism,urgency,scale,cost,travel_time,tardiness,over_time,is_valid,scenario_id,random_seed,repetition,comp_time,num_vehicles,num_orders,num_reauctions,num_unsuc_reauctions,num_failed_reauctions
dynamism,urgency,scale,cost,travel_time,tardiness,over_time,is_valid,scenario_id,random_seed,repetition,comp_time,num_vehicles,num_orders,num_reauctions,num_unsuc_reauctions,num_failed_reauctions
0.5,20,5.0,-1,-1,-1,-1,false,0.50-20-5.00-1,7919,0,-1,50,600,-1,-1,-1
0.2,20,5.0,-1,-1,-1,-1,false,0.20-20-5.00-5,7919,0,-1,50,600,-1,-1,-1
0.5,20,5.0,43278.47084999999,9419.13425,29829.603266666665,4029.733333333333,true,0.50-20-5.00-1,7919,0,4787286,50,600,0,0,0
0.2,20,5.0,69938.75453333333,10507.596216666667,53419.90831666667,6011.25,true,0.20-20-5.00-5,7919,0,6178030,50,600,0,0,0
0.5,20,5.0,41254.96453333333,9057.73915,28135.575383333333,4061.65,true,0.50-20-5.00-7,7919,0,4744548,50,600,0,0,0
0.8,20,5.0,39810.587133333334,8848.149966666666,27347.887166666667,3614.55,true,0.80-20-5.00-3,7919,0,4739706,50,600,0,0,0
0.8,20,5.0,45067.28943333334,9465.66055,31288.11221666667,4313.516666666666,true,0.80-20-5.00-9,7919,0,6217521,50,600,0,0,0
